.identifier_batch	.identifier_sample_name	.metadata_moa_1	.metadata_moa_2	.metadata_treatment_remarks	.metadata_treatment_1	.metadata_treatment_2	.response_aoc	.response_bliss	.metadata_cancer_type	.metadata_cancer_subtype
Oncolead_010	ONCOLEAD_CELL_A549	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.154153466	0.112207178	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.228634014	-0.273897023	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.244672768	0.008537592	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.203961235	0.063479726	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.330041195	0.274513165	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.039905814	-0.120513854	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.314816438	0.169392733	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.218071716	0.120297756	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.261281949	0.00946518	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.234259662	-0.038417544	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.43973036	-0.031382707	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.281702899	-0.009505503	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.24554574	0.077303451	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.087846914	0.040177563	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.240080479	0.112247498	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.180689776	0.159115968	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.154181845	0.036087679	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.244679895	0.039860243	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.238498266	-0.015258588	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.309084689	0.090153717	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.283376714	0.087354848	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.288709242	0.106911154	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.378724466	0.252372933	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.253826836	0.085961897	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	Cytostatic_Intercalator	ATRi	NA	Lomustine	VX803_M4344	0.315237135	-0.07032589	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.217981378	-0.127567236	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.093770269	-0.093441623	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.193155528	0.056029915	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.226310575	-0.109366503	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.139358995	0.030450435	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.234129631	-0.025091196	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.151457093	-0.113302874	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.219102527	0.024568483	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.258605037	0.041953828	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.235114655	-0.043149333	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.304368893	-0.124250957	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.153615738	0.141083699	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.251978233	0.087505301	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.168914486	-0.099831955	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.129772577	-0.093444465	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.112352372	-0.023825484	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.154749092	0.140645995	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.112528251	-0.018613248	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.00038497	-0.0679493759999999	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.275171874	0.118277179	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.239710044	-0.028760885	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.105173417	0.005104664	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.147448716	-0.018337082	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.210114006	-0.135357759	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.178466765	-0.025835741	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	Cytostatic_Intercalator	ATMi	NA	Dacarbazine	M4076	0.111293468	-0.077720219	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.132595614	-0.088555403	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.012353622	-0.054495533	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.024140397	0.056771069	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.121005308	-0.188815908	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.258824244	-0.257699976	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.210102475	-0.026699588	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.008981147	0.009001581	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.232826158	-0.026983955	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.055962439	-0.210433645	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.060182809	-0.053490832	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.016489388	-0.127074527	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.174197743	0.049577529	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.261573797	0.000777188	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.057992368	-0.1431808	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.112674842	-0.02668934	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.13287269	-0.132957071	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.184162354	-0.058802462	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.10297458	0.0137074389999999	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.364303332	-0.115351525	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.076924579	-0.186155537	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.268137509	-0.028120743	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.111401769	-0.057630559	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.170163494	-0.005203006	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.069224864	-0.117375227	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.065184155	0.028859345	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX970_Berzosertib_M6620	0.331018052	-0.080582751	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.112922511	-0.089609961	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.018134668	-0.077471763	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.067526708	0.018462414	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.190262232	-0.150856006	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.229681774	0.007771447	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.29737185	-0.005314348	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.002832909	-0.034941291	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.171195773	0.006474015	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.159783855	-0.02695305	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.115685525	-0.121801543	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.177409252	-0.044395584	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.253894733	0.00446536	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.160017053	0.085723239	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.124049545	-0.190176873	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.061753602	-0.073678682	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.16121561	-0.022655077	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.114650147	-0.028732549	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.183374196	-0.01293461	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.072467273	-0.045626947	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.157259697	-0.055056106	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.22320929	0.013155676	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.150709222	-0.034260028	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.147673398	-0.011742678	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.154635081	-0.053919686	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.088816177	-0.035640554	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	Cytostatic_Intercalator	ATRi	NA	Dacarbazine	VX803_M4344	0.201726839	-0.121875286	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.252245638	-0.028583001	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.35626942	0.031725661	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.338841383	0.050958985	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.375186587	-0.027276016	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.412158426	0.059308096	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.042672875	-0.009817388	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.280482794	0.166044986	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.387919929	0.061149845	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.304431011	-0.012514265	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.41319511	-0.095310362	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.383145017	-0.037244597	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.400619672	0.105374185	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.339282081	0.046670438	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.352555675	-0.022784432	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.402088957	-0.034292646	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.399041623	0.168329535	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.352720904	0.022586347	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.343568734	-0.012476319	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.416510124	0.045370746	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.409016126	0.14151243	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.407059678	-0.009615909	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.34423494	0.081584363	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.431840895	0.153450253	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.127619933	0.095393199	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.330808796	-0.018129808	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	Cytostatic_Intercalator	ATMi	NA	Melphalan	M4076	0.302167235	0.047867073	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.202820062	0.165391098	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.208008808	0.110228297	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.097813481	0.119145543	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.345541816	-0.011907353	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.262019058	0.195258346	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.47997825	0.353680952	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.014457415	0.003972596	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.427825166	0.182632739	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.034311167	0.054954614	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.190877837	0.148125226	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.07457981	0.0821869029999999	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.497155924	0.323274631	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.451743969	0.292212452	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.237303179	0.131563564	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.350614073	0.062650019	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.299862071	0.264014486	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.499612325	0.157868247	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.254867532	0.175573246	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.441464765	0.234459067	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.438815241	-0.060029827	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.477591197	0.108844078	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.3578124	0.24491611	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.284348748	0.188325978	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.43448981	0.354443791	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.288434437	0.250252704	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX970_Berzosertib_M6620	0.567166242	0.284387437	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX803_M4344	0.308401313	0.246664326	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX803_M4344	0.187946464	0.154127155	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX803_M4344	0.290327904	-0.118927847	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	Cytostatic_Intercalator	ATRi	NA	Melphalan	VX803_M4344	0.351888585	0.068812294	pancreas	pancreas
